  0.10000000E+02  0.95258206E-24  0.44004485E-40
  0.10100000E+02  0.94275311E-24  0.39357440E-40
  0.10200000E+02  0.93304850E-24  0.37046947E-40
  0.10300000E+02  0.92346677E-24  0.41688161E-40
  0.10400000E+02  0.91400646E-24  0.37872297E-40
  0.10500000E+02  0.90466612E-24  0.41349050E-40
  0.10600000E+02  0.89544428E-24  0.36859008E-40
  0.10700000E+02  0.88633951E-24  0.32233820E-40
  0.10800000E+02  0.87735034E-24  0.30822493E-40
  0.10900000E+02  0.86847534E-24  0.35321974E-40
  0.11000000E+02  0.85971306E-24  0.26636955E-40
  0.11100000E+02  0.85106208E-24  0.26958331E-40
  0.11200000E+02  0.84252098E-24  0.29284740E-40
  0.11300000E+02  0.83408834E-24  0.27282593E-40
  0.11400000E+02  0.82576276E-24  0.24973786E-40
  0.11500000E+02  0.81754284E-24  0.22013122E-40
  0.11600000E+02  0.80942719E-24  0.23786066E-40
  0.11700000E+02  0.80141445E-24  0.19926161E-40
  0.11800000E+02  0.79350324E-24  0.25325657E-40
  0.11900000E+02  0.78569222E-24  0.24400935E-40
  0.12000000E+02  0.77798005E-24  0.24897075E-40
  0.12100000E+02  0.77036540E-24  0.19017921E-40
  0.12200000E+02  0.76284695E-24  0.22149781E-40
  0.12300000E+02  0.75542341E-24  0.16082299E-40
  0.12400000E+02  0.74809348E-24  0.20202385E-40
  0.12500000E+02  0.74085588E-24  0.18747612E-40
  0.12600000E+02  0.73370936E-24  0.19931599E-40
  0.12700000E+02  0.72665267E-24  0.21202401E-40
  0.12800000E+02  0.71968457E-24  0.16975686E-40
  0.12900000E+02  0.71280384E-24  0.18993480E-40
  0.13000000E+02  0.70600927E-24  0.12473939E-40
  0.13100000E+02  0.69929967E-24  0.14704597E-40
  0.13200000E+02  0.69267387E-24  0.15053745E-40
  0.13300000E+02  0.68613069E-24  0.14739837E-40
  0.13400000E+02  0.67966898E-24  0.12223719E-40
  0.13500000E+02  0.67328762E-24  0.12326548E-40
  0.13600000E+02  0.66698548E-24  0.18242196E-40
  0.13700000E+02  0.66076144E-24  0.12090415E-40
  0.13800000E+02  0.65461442E-24  0.11868594E-40
  0.13900000E+02  0.64854333E-24  0.15164696E-40
  0.14000000E+02  0.64254712E-24  0.97300036E-41
  0.14100000E+02  0.63662473E-24  0.12255569E-40
  0.14200000E+02  0.63077511E-24  0.82561326E-41
  0.14300000E+02  0.62499726E-24  0.78145116E-41
  0.14400000E+02  0.61929015E-24  0.12367806E-40
  0.14500000E+02  0.61365280E-24  0.10329213E-40
  0.14600000E+02  0.60808421E-24  0.45373767E-41
  0.14700000E+02  0.60258342E-24  0.10154815E-40
  0.14800000E+02  0.59714948E-24  0.70117422E-41
  0.14900000E+02  0.59178144E-24  0.71612526E-41
  0.15000000E+02  0.58647838E-24  0.49291822E-41
  0.15100000E+02  0.58123937E-24  0.49732912E-41
  0.15200000E+02  0.57606352E-24  0.54398404E-41
  0.15300000E+02  0.57094993E-24  0.71596404E-41
  0.15400000E+02  0.56589773E-24  0.36733350E-41
  0.15500000E+02  0.56090605E-24  0.44778343E-41
  0.15600000E+02  0.55597405E-24  0.91694567E-41
  0.15700000E+02  0.55110087E-24  0.72372891E-41
  0.15800000E+02  0.54628570E-24  0.56403259E-41
  0.15900000E+02  0.54152771E-24  0.45216502E-41
  0.16000000E+02  0.53682611E-24  0.29752119E-41
  0.16100000E+02  0.53218010E-24  0.65012273E-41
  0.16200000E+02  0.52758890E-24  0.36224803E-41
  0.16300000E+02  0.52305175E-24  0.42326822E-41
  0.16400000E+02  0.51856788E-24  0.51672562E-41
  0.16500000E+02  0.51413655E-24  0.22889049E-41
  0.16600000E+02  0.50975702E-24  0.29394000E-41
  0.16700000E+02  0.50542858E-24  0.10553896E-41
  0.16800000E+02  0.50115050E-24  0.12949398E-41
  0.16900000E+02  0.49692209E-24  0.31265939E-41
  0.17000000E+02  0.49274265E-24  0.46432283E-41
  0.17100000E+02  0.48861150E-24  0.21498930E-41
  0.17200000E+02  0.48452797E-24 -0.90748416E-42
  0.17300000E+02  0.48049140E-24  0.20799629E-41
  0.17400000E+02  0.47650114E-24  0.30786806E-41
  0.17500000E+02  0.47255654E-24  0.14163667E-41
  0.17600000E+02  0.46865697E-24  0.17071324E-41
  0.17700000E+02  0.46480182E-24  0.15949983E-41
  0.17800000E+02  0.46099047E-24  0.14284938E-41
  0.17900000E+02  0.45722231E-24  0.57322697E-42
  0.18000000E+02  0.45349674E-24 -0.21507338E-41
  0.18100000E+02  0.44981320E-24  0.20908178E-42
  0.18200000E+02  0.44617109E-24  0.12015235E-41
  0.18300000E+02  0.44256985E-24 -0.18033182E-42
  0.18400000E+02  0.43900893E-24  0.17636097E-41
  0.18500000E+02  0.43548776E-24 -0.18055222E-41
  0.18600000E+02  0.43200581E-24  0.42302860E-42
  0.18700000E+02  0.42856255E-24  0.20985063E-42
  0.18800000E+02  0.42515744E-24  0.78151744E-43
  0.18900000E+02  0.42178997E-24 -0.66603753E-42
  0.19000000E+02  0.41845963E-24  0.67008134E-42
  0.19100000E+02  0.41516592E-24  0.17886234E-41
  0.19200000E+02  0.41190834E-24  0.61331823E-42
  0.19300000E+02  0.40868641E-24 -0.83517212E-42
  0.19400000E+02  0.40549964E-24  0.18060775E-42
  0.19500000E+02  0.40234756E-24 -0.16328081E-41
  0.19600000E+02  0.39922971E-24  0.12793064E-41
  0.19700000E+02  0.39614563E-24 -0.71154977E-43
  0.19800000E+02  0.39309486E-24 -0.11623151E-41
  0.19900000E+02  0.39007697E-24 -0.21238679E-41
  0.20000000E+02  0.38709151E-24 -0.22211153E-41
  0.20100000E+02  0.38413806E-24 -0.25909268E-41
  0.20200000E+02  0.38121618E-24 -0.16307016E-41
  0.20300000E+02  0.37832547E-24  0.16550830E-42
  0.20400000E+02  0.37546550E-24 -0.16606397E-41
  0.20500000E+02  0.37263587E-24 -0.15766597E-41
  0.20600000E+02  0.36983619E-24 -0.21517476E-41
  0.20700000E+02  0.36706606E-24 -0.10259580E-41
  0.20800000E+02  0.36432509E-24 -0.11326882E-41
  0.20900000E+02  0.36161290E-24 -0.71489400E-42
  0.21000000E+02  0.35892911E-24 -0.19873448E-41
  0.21100000E+02  0.35627335E-24 -0.11363055E-41
  0.21200000E+02  0.35364527E-24 -0.21069706E-41
  0.21300000E+02  0.35104449E-24 -0.31597746E-41
  0.21400000E+02  0.34847067E-24 -0.16609772E-41
  0.21500000E+02  0.34592345E-24 -0.12579210E-41
  0.21600000E+02  0.34340250E-24 -0.13842978E-41
  0.21700000E+02  0.34090746E-24 -0.29458093E-41
  0.21800000E+02  0.33843802E-24 -0.18792131E-41
  0.21900000E+02  0.33599384E-24 -0.39113258E-41
  0.22000000E+02  0.33357460E-24 -0.35949013E-41
  0.22100000E+02  0.33117998E-24 -0.14734402E-41
  0.22200000E+02  0.32880967E-24 -0.21683074E-41
  0.22300000E+02  0.32646335E-24 -0.25166294E-41
  0.22400000E+02  0.32414072E-24 -0.34496196E-41
  0.22500000E+02  0.32184149E-24 -0.15425937E-41
  0.22600000E+02  0.31956535E-24 -0.22270509E-41
  0.22700000E+02  0.31731201E-24 -0.17912858E-41
  0.22800000E+02  0.31508119E-24 -0.24440832E-41
  0.22900000E+02  0.31287260E-24 -0.31133844E-41
